system:index,Aspect,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Distance_Mn,Elevation,NDVI,NIR_Red_Ratio,Red_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,Slope,VH,VV,VV_VH_Difference,label,latitude,longitude,.geo,geo_age,geo_supergroup,geo_group,geo_formation,geo_lithology,geo_intrusive,geo_stratigraphy
1_55_0,-0.0,3094.6666666666665,2479.55,766.875,993.0,1184.1666666666663,1528.0,1985.8,2206.333333333333,2368.25,2494.875,10.0,340,0.3333177,1.9999296270232236,1.1925142665323931,1.3067314120834652,1.2480759277557083,1.8543341,-16.534150556027672,-9.63087855307901,6.903272002948663,1,21.683399580784396,79.73361121892881,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_56_0,193.47565,1945.5,1198.0,373.0,588.0,511.5,959.5,1671.5,2029.5,2137.0,2318.5,42.426406871192846,661,0.6137436,4.177908113391984,0.8698979591836735,0.9103883949461864,1.6239565943238732,8.52037,-15.255506852854811,-7.527009801942297,7.728497050912514,1,21.97337575449817,80.46582800701465,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST
1_57_0,306.57257,3184.5,2471.5,782.5,1089.5,1387.5,1794.0,2116.5,2334.0,2496.0,2613.0,50.99019513592785,615,0.2854384,1.798918918918919,1.2735199632859109,1.2758413461538465,1.2884887720008091,6.202101,-18.719664824021905,-10.533731476503576,8.18593334751833,1,21.96636889528204,80.46798396369653,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_58_0,287.19144,1197.0,1188.0,720.0,760.0,786.0,874.0,915.0,917.0,907.0,926.0,22.360679774997894,307,0.07147076,1.153944020356234,1.0342105263157897,1.3197353914002206,1.0075757575757576,3.134894,-17.09348083715036,-9.136255883912938,7.957224953237421,1,21.84967773987492,80.22624732073997,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_59_0,-0.0,2577.0,1789.5,706.5,997.0,1161.0,1557.5,2197.0,2456.0,2600.5,2795.0,22.360679774997894,358,0.38269308,2.2398794142980187,1.164493480441324,0.9909632762930206,1.4400670578373846,0.92740995,-18.619007920308757,-10.028777042153813,8.59023087815494,1,21.71600842559793,79.75031988321345,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_60_0,192.16132,1988.0,1477.0,632.0,750.0,795.0,1118.0,1447.0,1606.0,1653.0,1733.0,10.0,345,0.35049018,2.079245283018868,1.06,1.202661826981246,1.3459715639810426,9.402509,-23.32360899537671,-15.884800282208236,7.4388087131684735,1,21.86423044747765,79.9807377535901,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_61_0,55.154434,1643.0,875.0,400.0,547.0,442.0,888.0,1930.0,2285.0,2355.0,2576.0,67.0820393249937,680,0.6839471,5.328054298642534,0.8080438756855576,0.6976645435244161,1.8777142857142857,14.304751,-12.28672860891998,-6.522044714967571,5.764683893952409,1,21.83404705393124,80.36503703213643,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_62_0,195.07626,2092.0,1364.0,498.0,750.0,659.0,991.0,1332.0,1426.0,1394.0,1591.0,22.360679774997894,342,0.35801268,2.115326251896813,0.8786666666666667,1.5007173601147776,1.533724340175953,3.836467,-22.14116107057088,-15.641945251826874,6.499215818744004,1,21.86423044747765,79.98019876441963,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_63_0,65.12281,2914.5,2660.0,1190.0,1458.0,1712.0,1972.0,2143.5,2263.0,2230.5,2438.0,0.0,620,0.13151553,1.3028621495327102,1.1742112482853224,1.3066577000672497,1.0956766917293232,2.2036824,-15.198044189163298,-6.555436607399396,8.642607581763901,1,21.96663838986728,80.46663649077036,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_64_0,270.0,3202.5,2282.0,776.5,1014.0,1193.0,1620.5,2229.5,2553.5,2695.0,2834.0,60.82762530298219,356,0.38631687,2.259010896898575,1.1765285996055226,1.1883116883116882,1.4033742331288344,0.99824965,-18.127588748210577,-10.794971826936488,7.33261692127409,1,21.71681690935364,79.75166735613962,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_65_0,-0.0,641.0,455.0,459.0,587.5,525.5,699.0,702.0,747.0,665.0,693.0,53.85164807134504,354,0.11717766,1.2654614652711702,0.894468085106383,0.9639097744360904,1.408791208791209,0.0,-19.664684633234724,-12.910420766095603,6.75426386713912,1,21.717086403938875,79.74870291570203,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_66_0,65.056595,3443.5,2887.0,875.0,1187.5,1686.5,1978.0,2428.0,2691.0,2722.0,2844.5,50.0,281,0.23488715,1.6139934776163654,1.4202105263157894,1.265062454077884,1.1927606511950122,2.1982112,-15.527589316367452,-5.812884411754893,9.71470490461256,1,21.53221311846708,79.98262421568676,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_67_0,123.997284,1621.5,928.0,372.0,534.5,431.0,844.0,1601.0,1907.0,2155.5,2155.0,41.23105625617661,650,0.6667311,5.0011600928074245,0.8063610851262862,0.7522616562282533,1.747306034482759,13.040013,-9.973859841413924,-2.9418297011874888,7.032030140226434,1,21.973914743668647,80.4677144691113,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,GONDITE/MANGANESE ORE,,PALAEOPROTEROZOIC-GONDITE-MANGANESE-ORE
1_68_0,199.71489,2175.5,1442.5,593.0,778.5,795.5,1207.0,2157.0,2545.5,2520.5,2692.0,41.23105625617661,274,0.5202051,3.168447517284726,1.0218368657675017,0.8631223963499306,1.5081455805892547,2.9531112,-16.048365368982846,-9.442696362952605,6.605669006030244,1,21.533560591393258,79.9845106777834,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_69_0,-0.0,2198.0,2074.0,1229.0,1362.0,1463.0,1645.0,1776.0,1854.0,1911.0,1924.0,50.0,309,0.13278009,1.30622009569378,1.0741556534508077,1.15018315018315,1.059787849566056,0.0,-14.699365407356956,-3.235251558002449,11.464113849354508,1,21.851294707386334,80.22678630991044,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_70_0,119.09207,1865.0,1090.0,345.0,539.5,456.5,933.0,2025.5,2329.5,2521.0,2598.0,30.0,660,0.69336694,5.522453450164294,0.8461538461538461,0.7397857992859976,1.711009174311927,11.296758,-12.864648789195948,-5.689542092592518,7.175106696603431,1,21.974184238253883,80.46744497452606,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST
1_71_0,227.13388,1385.0,1154.0,605.0,715.0,672.0,944.0,1244.0,1332.0,1369.0,1378.0,36.05551275463989,312,0.34149927,2.037202380952381,0.9398601398601398,1.0116873630387144,1.2001733102253034,2.7247055,-14.64587387246436,-7.190879789237261,7.454994083227099,1,21.85075571821586,80.22732529908092,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_72_0,15.043183,2728.5,2109.5,1018.0,1204.0,1290.5,1576.5,2204.0,2495.0,2629.5,2733.0,44.7213595499958,279,0.34158164,2.0375823324292908,1.071843853820598,1.0376497432972047,1.2934344631429249,3.835873,-15.91176297499391,-7.098701015585344,8.813061959408564,1,21.53275210763755,79.98235472110152,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_73_0,-0.0,2930.0,1930.0,636.875,888.3333333333334,931.5,1390.5,2245.0,2610.0,2668.0,2879.0,60.0,334,0.4824281,2.8641975308641974,1.04859287054409,1.0982008995502248,1.5181347150259068,1.8543341,-16.195366417498292,-9.138238451295994,7.057127966202298,1,21.68501654829581,79.73334172434359,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_74_0,19.714954,2929.5,2098.5,734.0,953.5,1145.5,1510.5,2108.0,2346.5,2437.0,2606.0,31.6227766016838,275,0.36050245,2.1274552597119163,1.2013633980073413,1.2020927369716865,1.3959971408148677,2.9531124,-17.153901207725298,-9.834461801394848,7.319439406330451,1,21.53409958056373,79.98316320485722,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_75_0,270.0,3102.5,2561.5,1001.5,1250.0,1516.5,1718.5,2148.5,2386.0,2558.0,2601.5,56.56854249492381,281,0.2556142,1.6867787668974612,1.2132,1.2128616106333072,1.2112043724380246,1.9933465,-16.254154386863554,-6.305522589285804,9.94863179757775,1,21.53221311846708,79.98235472110152,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_76_0,38.862213,2390.0,1594.0,633.0,917.0,938.0,1500.0,2290.0,2599.0,2700.0,2827.0,28.284271247461906,289,0.48433205,2.878464818763326,1.0229007633587786,0.8851851851851852,1.4993726474278544,4.753629,-17.19019171028382,-9.784901857664572,7.405289852619248,1,21.44947828079967,79.76622006374237,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE
1_77_0,270.0,2064.0,1488.0,739.0,916.0,939.25,1233.5,1754.0,1929.6666666666667,1904.75,2111.0,70.71067811865476,330,0.33948663,2.0279478307159966,1.025382096069869,1.0836067725423284,1.3870967741935485,12.760457,-18.20099745689906,-11.150471693079462,7.050525763819598,1,21.68528604288105,79.7244484030308,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_78_0,151.71628,2468.5,2156.5,808.6666666666666,1008.5,1162.0833333333337,1478.4,1824.75,2021.5,2118.5,2084.75,41.23105625617661,333,0.2915386,1.8230190032269629,1.1522888778714264,1.1652112343639367,1.1446788778112682,2.1055207,-17.791996118335348,-9.237685689842529,8.55431042849282,1,21.684477559125337,79.72498739220127,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST
1_79_0,57.57922,1685.0,866.0,378.0,519.0,399.0,834.0,1987.0,2474.0,2497.0,2748.0,42.426406871192846,655,0.7244475,6.258145363408521,0.7687861271676301,0.6748097717260713,1.945727482678984,21.430824,-12.287343393406298,-4.854336642760273,7.433006750646024,1,21.83404705393124,80.36584551589215,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_80_0,294.87186,1567.5,778.5,340.5,481.5,393.0,783.0,1623.0,1996.5,1981.5,2153.5,53.85164807134504,442,0.6689829,5.041984732824427,0.8161993769470405,0.7910673732021196,2.013487475915221,2.204126,-14.523619966147985,-7.832840889679963,6.69077907646802,1,22.001403191362705,80.23379316912657,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST
1_81_0,283.05054,1578.5,746.0,363.0,498.5,386.0,846.0,1697.0,2014.5,2152.0,2274.5,36.05551275463989,444,0.6958235,5.575129533678757,0.7743229689067201,0.733503717472119,2.1159517426273458,8.159175,-16.138790444579193,-9.073617901393291,7.0651725431859,1,21.99924723468082,80.23271519078563,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST
1_82_0,56.76542,1769.0,901.0,412.0,562.0,479.0,915.0,2358.0,2888.0,2901.0,3236.0,64.03124237432849,666,0.71656805,6.056367432150314,0.8523131672597865,0.6097897276801103,1.9633740288568255,19.515987,-11.69646393812686,-5.292350118952903,6.404113819173958,1,21.834316548516476,80.36530652672167,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_83_0,90.0,2509.0,1543.0,609.5,895.5,809.5,1351.0,2471.5,2802.5,2849.5,3040.0,60.82762530298219,274,0.5575294,3.5200741198270538,0.903964265773311,0.8805053518161081,1.626053143227479,3.981864,-14.752069671768638,-8.781626359414025,5.970443312354613,1,21.531674129296608,79.9837021940277,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_84_0,-0.0,3099.5,2364.0,718.0,994.5,1227.0,1576.5,2127.0,2350.0,2516.0,2711.0,36.05551275463989,615,0.34437618,2.050529747351263,1.2337858220211162,1.2319157392686804,1.3111252115059222,0.0,-17.50648061157604,-10.108445761363257,7.398034850212785,1,21.965829906111573,80.46717547994082,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_85_0,238.22186,2940.5,2448.0,1027.0,1216.25,1341.0,1637.75,2127.5,2433.5,2619.0,2661.6666666666665,50.0,337,0.32272726,1.953020134228188,1.1025693730729702,1.1227567773959526,1.201184640522876,3.5179255,-15.702443980418492,-6.4457961005931095,9.256647879825383,1,21.68232160244345,79.73253324058788,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_86_0,355.0686,1729.0,841.5,454.5,657.0,520.0,992.0,2121.0,2445.0,2745.5,2766.0,56.56854249492381,464,0.6815189,5.279807692307692,0.791476407914764,0.629757785467128,2.054664289958408,22.106884,-15.389713881190314,-8.850315281157854,6.53939860003246,1,21.998977740095583,80.23433215829704,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST
1_87_0,312.8431,2570.0,2102.0,672.5,958.0,1168.0,1495.5,1861.0,2070.5,2074.0,2232.5,56.56854249492381,616,0.27945712,1.7756849315068493,1.2192066805845512,1.2391513982642235,1.2226450999048526,1.3637133,-17.4018302618543,-9.81271210951182,7.589118152342479,1,21.965560411526337,80.4677144691113,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_88_0,-0.0,1585.0,764.5,399.0,562.0,442.5,857.0,1943.5,2280.5,2418.5,2478.5,67.0820393249937,454,0.69066757,5.465536723163842,0.7873665480427047,0.6553648955964441,2.0732504905166778,6.464861,-15.185260341343188,-8.406510638922295,6.7787497024208925,1,21.99924723468082,80.23487114746752,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST
1_89_0,270.0,3166.0,2669.5,1287.5,1506.5,1670.5,1939.0,2296.5,2552.0,2560.5,2733.0,67.0820393249937,280,0.21035217,1.532774618377731,1.108861599734484,1.2364772505370043,1.1859898857463944,2.9885192,-15.60423166579252,-7.964394432241804,7.6398372335507165,1,21.532482613052316,79.98181573193105,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_90_0,114.94307,2495.5,1812.5,759.0,950.5,1086.5,1426.5,2056.5,2353.0,2407.0,2531.5,50.0,275,0.37798768,2.2153704555913483,1.1430825881115203,1.0367677606979642,1.3768275862068966,2.1982388,-17.85214308358145,-10.083896132800136,7.768246950781313,1,21.53436907514897,79.98262421568676,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_91_0,-0.0,590.0,359.0,615.0,831.0,718.0,849.0,662.0,684.0,587.0,617.0,36.05551275463989,283,-0.10038314,0.8175487465181058,0.8640192539109507,1.0051107325383304,1.6434540389972143,2.7802885,-28.036673158781053,-20.37807286849601,7.65860029028504,1,21.450825753725848,79.7672980420833,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE
1_92_0,324.31128,2050.0,1843.0,1220.0,1394.0,1491.0,1731.0,1812.0,1854.0,1789.0,1896.0,67.0820393249937,309,0.09085366,1.1998658618376927,1.069583931133429,1.145891559530464,1.112316874660879,3.4217794,-11.874267990317437,-4.418988869529692,7.455279120787743,1,21.85156420197157,80.22597782615473,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_93_0,331.69412,1595.0,866.0,506.0,666.0,578.0,1038.0,1747.0,2021.0,2127.0,2213.0,30.0,313,0.5726433,3.679930795847751,0.8678678678678678,0.7498824635637047,1.8418013856812931,6.2952676,-14.791681481523783,-7.772425553446444,7.019255928077341,1,21.81760788423185,80.16668901740285,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_94_0,47.054867,3201.0,2385.0,866.0,1181.0,1308.0,1808.0,2308.0,2537.0,2580.0,2781.0,60.82762530298219,291,0.3271605,1.9724770642201837,1.1075359864521592,1.240697674418605,1.342138364779874,1.3611032,-22.16403425483609,-14.165829721427606,7.998204533408479,1,21.45163423748156,79.76648955832759,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE
1_95_0,259.4927,2405.5,1465.0,419.0,610.5,649.0,1121.0,1960.5,2271.0,2443.0,2598.0,70.71067811865476,655,0.580207,3.764252696456086,1.063063063063063,0.9846500204666394,1.6419795221843003,5.072724,-15.222244228114237,-9.11294161945878,6.109302608655455,1,21.973914743668647,80.4647500286737,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_96_0,227.07063,2626.5,1767.5,731.5,1016.5,998.5,1538.5,2490.5,2791.0,2847.5,3023.0,53.85164807134504,273,0.48075923,2.85177766649975,0.9822921790457452,0.9223880597014924,1.485997171145686,1.3615055,-20.32636781579653,-14.26957000000957,6.056797815786959,1,21.531943623881844,79.98397168861293,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_97_0,270.0,2622.0,2243.5,950.3333333333334,1138.0,1284.0,1505.25,1803.0,1929.0,1906.0,2132.5,31.6227766016838,338,0.19498433,1.4844236760124612,1.1282952548330405,1.3756558237145855,1.1687096055270785,2.9916255,-16.558590142404714,-3.9958925083875823,12.562697634017132,1,21.68313008619916,79.73253324058788,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_98_0,208.2888,2660.0,1874.0,752.0,996.0,1216.0,1546.0,2086.0,2315.0,2406.0,2541.5,63.24555320336759,359,0.32854778,1.978618421052632,1.2208835341365465,1.1055694098088114,1.4194236926360726,2.105621,-18.902683753247945,-11.115631197226392,7.78705255602155,1,21.71493044725699,79.75058937779868,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_99_0,132.84128,1632.0,957.0,297.5,490.0,396.0,814.5,1689.0,1980.0,2046.5,2193.0,44.7213595499958,656,0.6757421,5.167929292929293,0.8081632653061225,0.7974590764720254,1.7053291536050157,9.4611845,-13.056775373338406,-6.756714811509767,6.300060561828639,1,21.97472322742436,80.4677144691113,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST
1_100_0,215.68207,1702.0,944.0,480.0,647.0,594.0,1060.0,1774.0,2033.0,2185.0,2285.0,0.0,309,0.5725081,3.678451178451178,0.9180834621329212,0.7789473684210526,1.8029661016949152,6.8187604,-15.71325032690372,-9.338588135797824,6.374662191105895,1,21.816799400476143,80.16668901740285,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_101_0,197.11151,2041.0,1173.0,521.0,753.0,694.0,1244.0,2013.0,2301.0,2439.0,2657.0,14.142135623730953,355,0.5569742,3.5144092219020173,0.9216467463479416,0.8368183681836818,1.7399829497016197,13.339899,-13.497225509185444,-8.95468755598306,4.542537953202384,1,21.864769436648125,79.98100724817533,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_102_0,180.0,523.0,278.0,523.0,702.0,582.0,774.0,878.0,927.0,736.0,770.0,40.0,337,0.1168437,1.2646048109965635,0.8290598290598291,0.7105978260869565,1.881294964028777,1.8543341,-25.36568705670299,-20.96613971981505,4.399547336887935,1,21.863421963721947,79.9807377535901,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_103_0,90.0,1812.0,988.0,395.0,529.0,495.0,879.0,1925.0,2290.0,2367.0,2605.0,31.6227766016838,641,0.6540881,4.781818181818182,0.9357277882797732,0.7655259822560203,1.834008097165992,10.858926,-14.264089563897889,-7.181837184815247,7.08225237908264,1,21.83404705393124,80.36638450506261,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_104_0,132.84294,2918.5,2135.0,717.5,1006.0,1221.0,1622.5,2104.0,2334.5,2591.0,2629.0,31.6227766016838,614,0.3593914,2.122031122031122,1.213717693836978,1.1263990737167118,1.3669789227166276,1.3637176,-17.569531677002267,-9.698634985330132,7.870896691672135,1,21.96636889528204,80.46744497452606,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_105_0,227.1574,3370.5,3013.5,1030.0,1347.5,1746.5,1927.5,2268.0,2482.5,2572.0,2664.5,53.85164807134504,623,0.19115433,1.472659604924134,1.2961038961038962,1.3104587869362363,1.1184668989547035,2.725909,-15.277945174238786,-6.541093409561231,8.736851764677555,1,21.96798586279346,80.46609750159988,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_106_0,151.71922,2058.0,1231.0,461.5,637.4,598.6666666666666,1033.0,1733.5,2024.5,2177.5,2315.25,60.0,329,0.56870985,3.637249443207127,0.9392322978767912,0.9451205510907004,1.6718115353371243,2.1054626,-14.28657469791912,-7.815202966215679,6.471371731703442,1,21.66669091649977,79.66839352930174,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
