system:index,Aspect,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,latitude,longitude,.geo
110_60_0,75.153114,2416.5,1673.0,538.0,738.5,805.5,1171.0,1752.0,2005.5,2153.0,2245.5,1.4444113,718.0,0.77705526,1.4972119,0.12545739,-0.057664953,0.31450313,0.45546728,2.672874,1.2869097,1.0907245,3.2721734,1.1223874,0.6923236,3.0,3.6148586,-15.636708,-8.870649,6.7660584,21.905,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_61_0,94.42084,2263.0,1515.5,458.0,609.0,744.5,1058.0,1565.5,1791.5,1957.5,2078.0,1.4932365,731.0,0.7742018,1.6255459,0.1272675,-0.07238479,0.3252551,0.44892672,2.6292813,1.2916529,1.2224959,3.7159278,1.1560664,0.66968626,3.039624,5.994326,-15.563645,-8.675379,6.8882666,21.915,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_62_0,245.93169,1547.5,813.5,342.0,502.5,441.0,834.5,1664.5,2006.0,2121.5,2260.0,1.9022741,719.0,0.3834551,1.2894737,0.44565588,0.15644589,0.46065602,0.6558049,4.8106575,2.6078672,0.87761194,3.079602,0.7294367,0.52568656,3.5090704,14.46703,-15.590743,-9.0948515,6.4958916,21.925,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_63_0,40.775543,2559.0,1791.0,600.5,791.5,967.0,1266.5,1743.0,1951.0,2050.0,2200.0,1.4288107,724.0,0.87365854,1.6103247,0.067430355,-0.110436104,0.2692918,0.35896587,2.1199586,1.144612,1.221731,3.2331016,1.2482927,0.69988275,2.646329,3.0590303,-18.275768,-10.674195,7.6015716,21.935,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_64_0,312.84717,2575.5,1760.0,540.0,705.0,832.0,1213.5,1768.5,2005.0,2147.0,2252.5,1.4633523,645.0,0.81974846,1.5407407,0.09905298,-0.09073584,0.2997692,0.4414233,2.5805287,1.2198864,1.1801418,3.6531916,1.1995808,0.6833624,3.095553,5.43907,-16.744076,-10.013575,6.7305007,21.945,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_65_0,322.9568,2981.0,2041.0,567.5,816.5,960.0,1388.0,2159.5,2452.0,2633.0,2747.5,1.4605585,633.0,0.7751614,1.69163,0.12665811,-0.061987888,0.32873896,0.4656276,2.7427084,1.2900538,1.1757501,3.6509492,1.1321687,0.68466955,3.1052084,5.7902336,-18.22102,-11.956704,6.264316,21.955,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_66_0,270.0,2583.0,1571.5,487.0,718.5,820.5,1289.5,2027.5,2271.0,2406.5,2548.0,1.6436526,649.0,0.65302306,1.6848049,0.20990448,-0.035374288,0.32794788,0.49147815,2.9329677,1.5313395,1.1419624,3.5949895,1.073343,0.60840106,3.1480803,4.491173,-15.115499,-9.283617,5.831882,21.965,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_67_0,291.6746,1571.5,855.5,402.0,550.5,494.0,879.5,1681.0,1995.0,2135.0,2243.0,1.8369374,633.0,0.40070257,1.2288557,0.42785487,0.15203021,0.43666935,0.6241917,4.321862,2.4956167,0.89736605,2.8546777,0.73606557,0.54438436,3.181174,7.490768,-15.734521,-9.098208,6.6363125,21.975,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_68_0,8.758128,2024.0,1260.0,435.0,623.0,594.5,962.0,1787.0,2056.5,2251.0,2352.5,1.6063492,594.0,0.5597512,1.3666667,0.28225577,0.053099416,0.4195203,0.58214724,3.786375,1.786508,0.9542536,3.2487962,0.8991559,0.6225296,3.4045417,3.2809253,-15.382698,-9.324668,6.05803,21.985,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_69_0,72.82506,1605.5,905.0,370.0,514.0,487.0,874.0,1602.5,1821.0,1976.5,2127.0,1.7740332,607.0,0.45788008,1.3162162,0.37185493,0.10357342,0.4175275,0.60462755,4.0585217,2.1839778,0.94747084,3.1235409,0.8122945,0.5636873,3.2967145,3.1378064,-14.047661,-7.9360213,6.11164,21.995,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_70_0,331.66263,2819.0,1817.0,621.0,826.5,978.0,1337.5,1910.5,2157.0,2356.5,2464.0,1.5514585,594.0,0.7710588,1.5748792,0.129268,-0.089363344,0.2963304,0.4134053,2.4095092,1.296918,1.1833031,3.4107683,1.1962657,0.6445548,2.8824131,2.1065817,-17.067417,-10.2396,6.8278174,22.005,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_71_0,35.71975,2830.5,2114.0,689.0,933.0,1133.0,1482.5,2091.5,2320.0,2425.0,2565.5,1.338931,586.0,0.87175256,1.6444122,0.0685173,-0.07715727,0.26753953,0.36312535,2.1403353,1.1471145,1.2143623,3.033762,1.1672165,0.7468645,2.4982347,1.713083,-15.601127,-7.690071,7.9110556,22.015,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_72_0,252.82854,3130.0,2241.5,685.5,974.5,1235.5,1606.0,2064.5,2291.0,2480.0,2561.0,1.3963864,579.0,0.90383065,1.8023341,0.050513607,-0.11586453,0.22918166,0.33494818,2.0072844,1.1064019,1.2678297,3.2119036,1.2620968,0.7161342,2.5333872,1.5703893,-16.86686,-10.088629,6.7782307,22.025,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_73_0,98.78231,3371.0,2242.0,645.0,871.0,994.0,1480.0,2114.0,2398.0,2606.0,2790.5,1.5035683,595.0,0.86032236,1.5410852,0.07508251,-0.12799063,0.30687273,0.44777778,2.6217303,1.1623551,1.141217,3.870264,1.2935534,0.66508454,3.3913481,3.0345147,-17.612007,-10.771195,6.8408113,22.035,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_74_0,58.28697,2289.5,1586.5,616.5,840.5,910.0,1284.5,1917.5,2144.0,2253.0,2414.0,1.4431138,575.0,0.7041722,1.4760746,0.17359032,-0.008035223,0.30539408,0.4245969,2.475824,1.4201071,1.0826889,2.7239738,1.0162007,0.6929461,2.515934,3.5243762,-14.868118,-7.8687053,6.9994135,22.044999999999998,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_75_0,65.13641,4021.5,3109.5,889.0,1226.5,1577.0,1975.5,2586.5,2859.0,3037.0,3195.5,1.2932948,562.0,1.0238723,1.7739033,-0.011795331,-0.13947722,0.23593116,0.31642827,1.9258085,0.97668433,1.2857726,3.2788422,1.3241686,0.7732189,2.550095,1.1028135,-18.696562,-12.199798,6.496764,22.055,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_76_0,17.134216,2947.0,2103.0,687.5,983.0,1153.0,1554.5,2172.5,2413.5,2566.0,2663.5,1.4013314,551.0,0.8195635,1.6770909,0.0991647,-0.06910938,0.26292083,0.37994084,2.2254987,1.2201617,1.17294,2.9979653,1.1484802,0.7136071,2.555941,3.393014,-17.484644,-10.516491,6.9681535,22.065,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_77_0,121.707596,2053.0,1215.5,424.5,617.0,642.0,1092.0,2100.0,2427.0,2647.0,2678.5,1.6890168,563.0,0.4591991,1.5123675,0.3706149,0.12638298,0.42076647,0.60960776,4.123053,2.1777046,1.0405186,3.3273907,0.775595,0.5920604,3.1978192,1.7641273,-14.303857,-7.5150876,6.7887692,22.075,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_78_0,227.18095,1559.0,853.0,346.0,580.0,460.5,903.0,1936.5,2314.5,2494.5,2578.5,1.827667,567.0,0.3419523,1.3309249,0.49036595,0.2307882,0.48125806,0.68832487,5.4169383,2.9243846,0.7939655,2.687931,0.62497497,0.5471456,3.3854506,0.6822622,-14.511888,-7.1626678,7.3492203,22.085,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_79_0,327.07462,2822.0,1959.0,732.5,1002.0,1108.5,1518.0,1940.5,2147.0,2288.0,2407.5,1.4405309,558.0,0.8562063,1.5133106,0.07746644,-0.10450098,0.22659534,0.34726924,2.0640504,1.1679429,1.1062875,2.8163671,1.2333916,0.69418854,2.5457826,2.7602937,-18.040728,-11.390635,6.650093,22.095,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_80_0,90.0,2517.5,1825.5,629.5,836.5,901.5,1259.5,2040.5,2305.0,2418.5,2565.0,1.3790742,556.0,0.7548067,1.432089,0.13972667,-0.020056726,0.3413518,0.45692772,2.682751,1.3248425,1.0777047,3.0095637,1.0409344,0.7251241,2.792568,2.0013397,-17.924461,-9.954616,7.969846,22.105,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_81_0,172.31566,1366.0,666.5,359.5,527.5,430.0,794.0,1790.0,2151.5,2310.0,2404.0,2.0495124,577.0,0.28852814,1.1961057,0.5521586,0.25680086,0.50343966,0.68613136,5.372093,3.4658666,0.8151659,2.5895734,0.591342,0.48792094,3.1767442,3.7382684,-13.929441,-7.16742,6.762021,22.115,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_82_0,290.332,1411.5,702.5,370.5,528.0,447.0,893.5,1790.0,2127.0,2287.0,2400.0,2.0092528,578.0,0.30717096,1.2064778,0.5300217,0.23671758,0.45741612,0.6730066,5.116331,3.255516,0.84659094,2.6732955,0.6171841,0.49769747,3.1577182,2.6674228,-15.1060505,-7.990025,7.1160254,22.125,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_83_0,249.66933,1359.0,662.0,331.5,503.0,399.5,761.0,1708.5,2062.5,2227.5,2322.0,2.05287,584.0,0.29719415,1.2051282,0.54178923,0.2421581,0.506325,0.6958508,5.57572,3.3648036,0.7942346,2.7017894,0.610101,0.4871229,3.4017522,2.667589,-14.83464,-8.234101,6.6005383,22.135,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_84_0,72.84221,1538.5,776.0,371.0,532.5,438.0,858.5,1822.0,2115.5,2275.5,2389.0,1.9826031,562.0,0.34102395,1.180593,0.49139768,0.19323544,0.4712856,0.6771697,5.1952057,2.9323454,0.8225352,2.8892019,0.67611516,0.5043874,3.512557,1.5716019,-14.458148,-7.697589,6.7605586,22.145,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_85_0,100.494156,3316.0,2392.0,780.0,1058.0,1273.0,1619.0,2071.0,2321.5,2515.5,2660.5,1.3862876,539.0,0.95090437,1.6320512,0.025165563,-0.13727172,0.24336955,0.3279662,1.9760408,1.0516304,1.2032136,3.1342156,1.3182269,0.721351,2.6048703,2.5444853,-16.460255,-9.2946825,7.1655726,22.155,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_86_0,-0.0,2678.5,1833.0,559.5,725.0,802.0,1150.0,1804.5,2058.0,2264.5,2380.0,1.4612657,546.0,0.8094502,1.4334227,0.105308115,-0.08375481,0.34844193,0.47692809,2.8235662,1.2354064,1.1062069,3.6944828,1.1828219,0.6843383,3.3397756,0.92740995,-16.31273,-9.31546,6.997271,22.165,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_87_0,199.79677,1329.5,678.0,338.5,503.0,406.5,778.5,1585.0,1862.0,1963.5,2088.0,1.9609145,548.0,0.34530175,1.2008862,0.4866553,0.1925296,0.4568289,0.65696204,4.8302584,2.8960178,0.80815107,2.6431413,0.6771072,0.50996614,3.2706027,4.4270387,-14.589557,-7.738378,6.8511786,22.175,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_88_0,180.0,1338.5,626.5,351.0,519.5,412.0,762.5,1619.0,1919.5,2024.0,2164.0,2.1364725,550.0,0.30953556,1.1737891,0.527259,0.20386617,0.47889972,0.66174054,4.9126215,3.2306464,0.79307026,2.576516,0.66131425,0.46806127,3.2487864,1.3909631,-14.702835,-7.616944,7.0858917,22.185,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_89_0,166.00493,1301.0,588.5,334.0,511.5,388.0,731.0,1594.0,1885.5,2020.5,2134.5,2.2107053,554.0,0.29126453,1.1616766,0.5488693,0.216619,0.48979235,0.67780775,5.207474,3.433305,0.75855327,2.5434995,0.64390004,0.45234436,3.3530927,6.188935,-14.438043,-7.4382925,6.99975,22.195,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_90_0,329.818,1400.0,705.5,377.5,584.5,477.5,882.0,1851.0,2154.0,2322.0,2470.5,1.9844083,566.0,0.3038329,1.2649007,0.5339389,0.24771628,0.4738255,0.65886766,4.8628273,3.291283,0.81693757,2.3952096,0.6029285,0.50392854,2.9319372,6.9400177,-15.493576,-8.802215,6.691362,22.205,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_91_0,259.51022,1373.0,626.5,313.5,498.5,382.5,769.0,1796.0,2143.0,2296.0,2402.0,2.1915402,575.0,0.27286586,1.2200956,0.5712575,0.25156718,0.5149795,0.71439236,6.0026145,3.6648045,0.7673019,2.7542627,0.59799653,0.45630008,3.5895424,5.08106,-15.714494,-8.731368,6.983125,22.215,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_92_0,236.52657,1639.5,825.0,423.0,567.5,583.0,962.0,1919.0,2287.5,2462.5,2567.5,1.9872727,625.0,0.33502537,1.3782506,0.49809885,0.20063384,0.4548803,0.61714005,4.223842,2.9848485,1.0273128,2.8889868,0.6657868,0.5032022,2.8121784,12.414079,-16.081448,-9.624784,6.456662,22.225,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_93_0,90.0,1527.5,828.5,346.5,482.5,433.0,755.5,1657.0,1979.0,2159.5,2227.0,1.8436934,605.0,0.3836536,1.2496393,0.44544846,0.17141308,0.49337804,0.6659595,4.987298,2.6065178,0.8974093,3.1658032,0.70733964,0.5423895,3.5277135,3.0032437,-14.3144455,-7.6162634,6.698182,22.235,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_94_0,278.76944,1548.5,786.5,404.0,562.5,455.5,820.5,1743.5,2012.0,2164.5,2302.0,1.9688493,568.0,0.36336336,1.1274753,0.46696034,0.16590358,0.47445956,0.6522901,4.751921,2.7520661,0.8097778,2.752889,0.7154077,0.5079109,3.399561,6.060857,-15.504801,-8.830625,6.674176,22.245,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_95_0,180.0,1436.5,693.0,321.5,495.5,370.0,742.5,1698.5,2043.5,2191.5,2296.0,2.0728717,586.0,0.31622177,1.1508554,0.5195008,0.20810364,0.511272,0.7111068,5.922973,3.1623378,0.7467205,2.8990917,0.6554871,0.48242256,3.8824325,1.8543341,-14.500697,-7.7656503,6.735047,22.255,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_96_0,279.84393,1600.0,761.0,405.5,559.5,429.5,887.0,2108.5,2487.0,2640.5,2772.0,2.1024966,679.0,0.288203,1.0591862,0.5525503,0.24537201,0.5151681,0.7201954,6.147846,3.4697766,0.7676497,2.8596961,0.6059458,0.475625,3.725262,8.083487,-15.6521435,-9.045661,6.6064825,22.265,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_97_0,38.39579,1494.5,704.5,319.0,469.5,342.5,720.5,1860.5,2254.5,2368.5,2519.5,2.1213627,666.0,0.29744565,1.0736678,0.5414904,0.22624902,0.5552469,0.7473257,6.9153285,3.3619587,0.72949946,3.1831737,0.6309901,0.4713951,4.3635035,8.805644,-13.479277,-6.9574738,6.521803,22.275,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_98_0,101.61945,1419.0,697.0,308.5,452.0,380.5,728.0,1690.0,2025.0,2219.5,2306.0,2.035868,633.0,0.3140347,1.2333874,0.5220298,0.22000824,0.5201055,0.7073077,5.833114,3.1843615,0.84181416,3.1393805,0.6393332,0.49119097,3.7293036,4.5950994,-13.714872,-6.762013,6.9528594,22.285,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_99_0,69.69061,1327.5,622.5,316.0,461.0,341.5,711.0,1671.5,1960.5,2076.5,2199.5,2.1325302,634.0,0.2997833,1.0806962,0.53871804,0.22003525,0.5114241,0.71753514,6.0805273,3.335743,0.7407809,2.8796096,0.6392969,0.46892655,3.887262,2.6702619,-14.341397,-7.5252285,6.816169,22.294999999999998,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_100_0,312.7743,1402.5,662.5,338.0,495.5,382.0,812.5,1840.0,2226.0,2380.5,2503.5,2.116981,618.0,0.27830288,1.1301775,0.5645744,0.25852498,0.5099518,0.7234389,6.2316756,3.5932076,0.77093846,2.8304744,0.58916193,0.47237077,3.6714659,4.7690473,-15.111191,-8.715492,6.3956985,22.305,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_101_0,300.48563,1469.0,687.0,311.5,493.5,367.5,767.0,1856.5,2205.5,2330.5,2433.0,2.1382823,603.0,0.2947865,1.1797752,0.54465616,0.22674036,0.520625,0.72757596,6.3414965,3.3922853,0.7446808,2.976697,0.6303368,0.46766508,3.997279,12.590797,-15.61508,-9.222579,6.3925004,22.315,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_102_0,47.2299,2047.0,1264.0,447.0,625.0,672.0,1041.0,1845.0,2130.0,2246.0,2423.0,1.619462,574.0,0.5627783,1.5033557,0.27977207,0.046354532,0.39896074,0.53941053,3.3422618,1.7768987,1.0752,3.2752,0.91139805,0.617489,3.046131,12.760323,-15.145232,-8.291099,6.854133,22.325,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_103_0,110.30397,1457.0,693.0,313.0,497.0,369.0,753.0,1764.0,2099.0,2228.0,2335.0,2.102453,584.0,0.3110413,1.1789137,0.52550495,0.2092266,0.5123057,0.715826,6.0379405,3.2150073,0.7424547,2.9315896,0.65394974,0.47563487,3.9485095,2.6709433,-14.816305,-7.8214808,6.994824,22.335,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_104_0,167.79836,1269.0,633.0,322.0,446.0,370.0,756.0,1613.0,1896.0,2014.0,2141.0,2.0047393,576.0,0.3142999,1.1490684,0.52172273,0.2269266,0.47808078,0.6895973,5.443243,3.1816745,0.8295964,2.8452914,0.6300894,0.49881798,3.4297297,4.7338357,-13.606827,-6.7888317,6.817995,22.345,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_105_0,247.19887,1402.0,659.0,343.0,500.0,399.0,834.0,1751.0,2058.0,2176.0,2367.0,2.127466,564.0,0.30284926,1.1632653,0.535097,0.21632197,0.47891283,0.6900971,5.4536343,3.3019726,0.798,2.804,0.6443015,0.4700428,3.5137844,5.9616823,-15.160119,-8.27546,6.8846583,22.355,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_106_0,137.17374,1335.0,640.0,321.0,454.0,376.0,786.0,1711.0,2029.0,2108.0,2280.0,2.0859375,577.0,0.30360532,1.1713395,0.5342067,0.2245135,0.48727983,0.69726247,5.606383,3.29375,0.82819384,2.9405286,0.63330173,0.47940075,3.5505319,4.4173746,-14.457479,-7.380088,7.0773907,22.365,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_107_0,332.65204,1522.0,744.0,369.0,595.0,484.0,885.0,1934.0,2297.0,2428.0,2560.0,2.045699,561.0,0.30642503,1.3116531,0.53089535,0.22936709,0.4862119,0.6675824,5.016529,3.2634408,0.8134454,2.5579832,0.6268534,0.48883048,3.144628,11.836946,-15.047088,-8.08507,6.962018,22.375,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_108_0,331.5978,1563.0,839.0,379.0,519.0,448.0,825.0,1726.0,2029.0,2161.0,2310.0,1.8629321,571.0,0.38824618,1.1820581,0.44066668,0.16058002,0.47368422,0.6565734,4.823661,2.5756853,0.86319846,3.0115607,0.72327626,0.5367882,3.4888394,3.160021,-15.104451,-8.523405,6.5810466,22.385,80.60499999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_0_0,96.928665,2018.0,1236.5,398.5,632.5,621.0,1077.0,1753.5,2094.0,2191.0,2311.0,1.6320258,468.0,0.5643542,1.5583438,0.27848285,0.0411024,0.36422667,0.5583215,3.5281804,1.7719369,0.9818182,3.1905138,0.9210406,0.6127354,3.2495973,11.380685,-12.804313,-6.316412,6.4879007,21.305,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_1_0,90.0,1986.0,1208.0,430.0,615.0,648.0,1005.0,1708.0,1926.0,2008.0,2218.0,1.6440398,445.0,0.6015936,1.5069767,0.24875621,0.005508262,0.37635744,0.5120482,3.0987654,1.6622517,1.0536585,3.2292683,0.98904383,0.60825783,3.0648148,1.9903839,-14.33631,-7.5137424,6.822568,21.315,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_2_0,28.22465,2639.0,1807.0,553.0,767.0,869.0,1317.0,1894.0,2111.0,2331.0,2438.0,1.4604317,402.0,0.77520376,1.5714285,0.12663123,-0.061971832,0.2985353,0.456875,2.6823936,1.2899834,1.1329857,3.440678,1.1321322,0.68472904,3.036824,1.0525327,-15.377622,-8.058394,7.319227,21.325,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_3_0,236.36285,1691.0,953.0,387.0,539.0,480.0,847.0,1738.0,2030.0,2155.0,2309.0,1.7743967,432.0,0.44222736,1.2403101,0.38674387,0.12064482,0.46324462,0.63567364,4.4895835,2.26128,0.89053804,3.1372912,0.7846868,0.5635719,3.5229166,4.178523,-15.038768,-8.158592,6.880175,21.335,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_4_0,147.94128,1738.0,925.0,363.0,532.0,535.0,946.0,1814.0,2162.0,2333.0,2403.0,1.8789189,483.0,0.3964852,1.4738292,0.43216696,0.14615573,0.43505523,0.6269177,4.360748,2.5221622,1.0056391,3.2669172,0.7449636,0.53222096,3.248598,12.909557,-12.757546,-6.301403,6.456144,21.345,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_5_0,42.6244,2337.0,1477.0,476.0,666.0,672.0,1143.0,1931.0,2202.0,2265.0,2465.0,1.5822613,428.0,0.6520971,1.4117647,0.21058257,-0.015645372,0.366408,0.54239017,3.3705356,1.5335139,1.009009,3.5090091,1.0317881,0.6320068,3.4776785,4.403081,-14.511606,-7.603839,6.907768,21.355,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_6_0,245.03145,1897.0,1093.0,415.0,609.0,610.0,989.0,1770.0,2079.0,2290.0,2297.0,1.7355901,376.0,0.47729257,1.4698795,0.35382795,0.09386195,0.39805233,0.57931036,3.7540984,2.095151,1.001642,3.1149426,0.8283843,0.5761729,3.109836,3.2921972,-15.425274,-8.454775,6.9704986,21.365,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_7_0,90.0,1809.0,1002.0,391.0,572.0,564.0,936.0,1770.0,2075.0,2193.0,2297.0,1.8053892,399.0,0.45690835,1.4424553,0.37276995,0.09595203,0.42097124,0.59085965,3.8882978,2.1886227,0.986014,3.1625874,0.8248974,0.5538972,3.2074468,1.4936615,-14.247144,-7.641763,6.605381,21.375,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_8_0,285.98746,2212.0,1501.0,552.0,752.0,779.0,1241.0,1986.0,2207.0,2229.0,2468.0,1.4736842,491.0,0.67339617,1.4112319,0.19517426,0.0038279667,0.33081692,0.4820479,2.8613608,1.48501,1.0359043,2.9414895,0.9923733,0.6785714,2.8395379,6.704171,-15.5391655,-8.997179,6.5419865,21.384999999999998,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_9_0,297.35123,1706.0,922.0,416.0,619.0,469.0,970.0,2045.0,2359.0,2476.0,2596.0,1.8503253,429.0,0.3723748,1.1274039,0.45732784,0.18412243,0.4559731,0.68149406,5.279318,2.6854663,0.7576737,2.7560582,0.68901455,0.5404455,3.6375268,5.03382,-15.127714,-8.637763,6.489951,21.395,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_10_0,146.64268,1789.0,947.0,360.0,559.0,480.0,955.0,1931.0,2311.0,2408.0,2523.0,1.8891236,547.0,0.39327243,1.3333334,0.43546945,0.1474863,0.45083383,0.66759,5.016667,2.5427666,0.8586762,3.2003577,0.7429402,0.529346,3.7270834,16.720207,-12.639469,-5.962716,6.6767526,21.405,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_11_0,281.1708,1855.0,933.0,435.0,645.0,518.0,1062.0,2329.0,2855.0,3001.0,3142.0,1.9882101,546.0,0.31089637,1.1908046,0.5256736,0.23599671,0.4947669,0.7055982,5.7934365,3.216506,0.80310076,2.875969,0.6181273,0.502965,3.5810812,16.301435,-16.961535,-10.679048,6.282488,21.415,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_12_0,274.83722,1734.0,835.0,407.0,616.0,530.0,1014.0,2216.0,2616.0,2772.0,2901.0,2.0766468,497.0,0.30122656,1.3022113,0.5370114,0.23035952,0.48199233,0.67898244,5.230189,3.3197606,0.8603896,2.814935,0.62554115,0.48154557,3.271698,10.866765,-15.982831,-9.690013,6.292818,21.425,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_13_0,303.78387,1949.0,973.0,482.0,712.0,514.0,1118.0,2465.0,2990.0,3118.0,3227.0,2.0030832,472.0,0.31205902,1.06639,0.5243217,0.23070851,0.4853855,0.7169604,6.066148,3.2045221,0.7219101,2.7373595,0.62508017,0.49923038,3.7918289,18.509611,-17.15057,-10.66454,6.486029,21.435,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_14_0,287.23685,1609.0,905.0,386.0,569.0,470.0,980.0,1824.0,2078.0,2164.0,2299.0,1.7779006,363.0,0.41820702,1.2176166,0.41023135,0.1470978,0.4022568,0.64312834,4.604255,2.3911602,0.8260105,2.827768,0.7435305,0.56246114,3.4234042,1.5646143,-14.929827,-8.186046,6.7437806,21.445,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_15_0,5.5788145,1829.0,1034.0,409.0,580.0,499.0,974.0,1789.0,2166.0,2321.0,2382.0,1.7688588,361.0,0.44549763,1.2200489,0.38360655,0.11855422,0.41954708,0.64609927,4.651303,2.244681,0.8603448,3.1534483,0.7880224,0.5653362,3.6653306,5.111871,-14.03077,-7.5218096,6.5089602,21.455,80.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
